date,titleToken,contentToken
2023-07-31,건설사 시공 능력 연속 건설,국토 건설사 시공 능력 평가 순위 엔지니어링 상승 계단 하락 토부 발표 시공 능력 평가 결과 따르 건설 회사 시공 능력 평가 연속 자리 수성 수주 부문 실적 순위 상승 건설 회사 시공 능력 평가 연속 자리 수성 수주 부문 호실 순위 국토 국토 내용 전국 건설사 대상 분석 시공 능력 평가 결과 발표 국토 시공 능력 평가 발주자 건설사 선정 바탕 공사 실적 경영 상태 기술 능력 신인도 평가 내용 종합 순위 평가 제도 결과 공개 공사 발주자 입찰 자격 제한 선정 활용 신용 평가 보증 심사 참고 자료 시공 능력 평가 기록 차지 평가 자리 연속 수성 시공 능력 평가 현대 건설 평가 상승 평가 계단 상승 현대 엔지니어링 순위 계단 평가 차이 건설 순위 동일 계단 하락 순위 계단 하락 건설 플랜트 작년 호반 건설 단계 기록 이후 진입 시공 능력 평가 상위 순위 변동 계단 회사 건설 자회사 인수 플랜트 회사 부영 주택 순위 계단 하락 업종 공사 실적 토목 분야 플랜트 호실 건축 분야 건설 산업 환경 설비 분야 빌리 지하철 주량 건설 건설 공사 실적 아파트 건설사 어치 실적 건설 차지
2023-07-31,건설사 시공 능력 연속 재탈환,시공 능력 평가 상위 토목건축 사업 단위 조원 국토 제공 뉴스 건설사 시공 능력 평가 연속 차지 국토 전국 건설사 대상 시공 능력 평가 실시 결과 집계 시공 능력 평가 발주자 적정 건설 업체 선정 건설 공사 실적 경영 상태 기술 능력 신인도 종합 평가 제도 결과 공시 시공 능력 평가 연속 현대 건설 시공 능력 평가 전년 대비 증가 평가 전년 대비 계단 상승 진입 현대 엔지니어링 계단 건설 순위 계단 계단 건설 플랜트 순위 변동 호반 건설 단계 이후 업종 공사 실적 살펴보 토목 분야 플랜트 건축 분야 건설 산업 환경 설비 분야 빌리 아파트 건설사 건설 이번 평가 결과 공사 발주자 입찰 자격 제한 선정 활용 신용 평가 보증 심사 적용
2023-07-31,시평 판도 변화 붕괴 사고 빠지 진입,국토 시공 능력 평가 결과 공시 학동 붕괴 사고 여파 호반 브랜드 파워 한계 내년 평가 건설 순위 관전 포인트 토목건축 사업 시공 능력 평가 상위 국토 제공 시공 능력 평가 경쟁 치열 전년도 상위 업체 마지막 호반 건설 경쟁 국토 건설 산업 기본법 등록 건설 업체 대상 평가 시공 능력 평가 결과 공시 발주자 적정 건설 업체 선정 건설 사실 경영 상태 기술 능력 신인도 종합 평가 제도 평가 신청 업체 전체 업체 유지 차지 현대 건설 계단 현대 엔지니어링 계단 건설 순위 유지 계단 건설 플랜트 순위 포인트 호반 건설 이름 올리 자리 시공 능력 평가 그치 감소 반면 호반 건설 증가 변재 신축 아파트 현장 붕괴 사고 오전 건물 구조 위험 요인 타워 크레인 조종 해체 직후 지상 내려오 경우 학동 붕괴 사건 발생 평가 영향 풀이 총액 시공 능력 평가 경영 평가 기술 능력 평가 신인 평가 사실 평가 이번 호반 건설 기반 지역 건설사 시작 규모 택지 지구 주택 건설 사업 몸집 회사 정부 대대 입찰 근절 대책 벌이 상황 기존 사업 방식 수도 핵심 지역 두각 나타내 과제 특성 개발 재건축 사업 수주 그러 브랜드 파워 도약 형편 한편 시공 능력 평가 전년도 실적 토대 순위 매기 검단 아파트 붕괴 사고 사고 건설 랭크 내년도 평가 건설 계단 하락 관심 집중 전망
2023-07-31,유행 철근,진행 앵커 출연 산업 현장 교수단 교수 아래 텍스트 실제 방송 내용 차이 정확 내용 방송 확인 인용 뉴스 이슈 명시 앵커 철근 아파트 발주 일부 아파트 철근 확인 산업 현장 교수단 교수 안녕 앵커 교수 현장 실수 치부 구조 문제 결국 구조 문제 문제 설계 단계 보강 누락 시공 과정 실제 시공 철근 누락 부분 확인 문제 구조 문제 프로세스 문제점 프로세스 작동 공사비 부족 공기 부족 건설 전반 문제 조사 필요 앵커 설계 도면 과정 빠지 지난번 조사 결과 확인 감리 역할 그렇 감리 설계 과정 감리 다음 시공 과정 감리 이번 사건 경우 설계 과정 보강 누락 단지 시공 과정 철근 누락 단지 결국 설계 단계 설계 감독 부분 시공 과정 시공 검측 부분 문제점 판단 통상 설계 과정 발주자 건축사 사무소 설계 도면 사무소 구조 부분 건축 구조 기술사 사무소 별도 용역 수행 경우 건축 사무소 건축 구조 기술사 용역 구조 기술사 해석 철근 관련 내용 구조 설계 도면 작성 문제 설계 과정 해석 과정 철근 부족 부분 도면 그리 과정 도면 철근 표기 설계 과정 누락 이야기 과정 건축 구조 기술사 확인 책임 건축사 사무소 건축 기술사 용역 도면 문제 확인 의무 설계 감독 입장 설계 감리 입장 설계 확인 프로세스 작동 이야기 시공 과정 시공 철근 누락 부분 시공 감리 확인 부분 누락 사고 발생 정리 앵커 설계 과정 실수 의도 현장 시공 과정 실수 의도 잡아내 상황 감리 보통 세대 세대 정도 아파트 감리 정도 규모 구성 기본 공사 규모 감리 건설 사업 관리 기술사 선정 문제 감리 문제 원청 전문 건설 업체 직원 부족 문제 기존 옛날 대나 건설 과정 건축 공사 그러 공사 금액 직원 정도 배치 경우 원칙 정도 정도 배치 기존 역할 역할 수행 직원 부족 과정 철근 배근 콘크리트 직원 현장 입회 확인 직원 부족 확인 여건 건설 공사 현장 직원 문제 다음 감리 그러 건축 들어가 인원 구성 다음 기계 소방 인원 배치 일부 현장 경우 건축 감리 단장 단장 역할 수행 건축 감리 역할 수행 감리 자체 이번 기회 관리자 인원 자체 구성 필요 인원 감시 조치 필요 앵커 대책 종합 이번 조사 단지 문제 확인 이전 뜯어내 기둥 철근 확인 가능 확인 철근 배근 여부 확인 그렇 구조물 자체 문제 방법 철근 간격 철근 직경 철근 매립 깊이 확인 통상 레이더 기능 이용 경우 영상 철근 직경 시작 간격 자체 화면 출력 장비 일부 옛날 대나 방법 철근 자기 성질 이용 위치 소리 소리 철근 배근 확인 방법 철근 배근 확인 가능 상태 앵커 입주 상태 입주 상태 결정 보완 공사 지난번 문제 건설 경우 재시공 대책 비교 무게 차이 어떻 철근 누락 부분 보강 공사 가능 철근 역할 재료 부착 강판 실내 부착 방법 탄소 섬유 시트 종류 시트 종류 철근 역할 수행 방법 중요 공사 과정 철근 배근 원칙 보강 방법 사용 보강 접촉 부위 계부 접촉 부분 나중 취약 파괴 가능 보강 방법 앵커 지금 경우 무량 구조 조사 아파트 공사 전체 결국 개연 핵심 자체 무량 지하 주차장 지하 주차장 지상 구간 구간 경우 작업자 작업 생각 문제 소지 결국 무량 구조 지하 주차장 확인 전반 건물 전체 철근 배근 상태 콘크리트 강도 자체 나오 여부 확인 필요 앵커 대통령 전수 조사 지시 민간 건설사 조사 진행 사례 나오 민간 건설사 사건 퍼센티지 개념 철근 누락 예상 앵커 근거 경우 기본 현장 감리 컨트롤 산업 구성 직원 산업 구성 산업 자체 시공 관리 소지 민간 경우 산업 민간 경우 행사 조합 그러 산업 실제 현장 디테일 기구 민간 공사 부분 철근 누락 강도 저하 부분 예상 앵커 마지막 교수 아파트 나중 하루 이틀 재시공 엄청나 시간 필요 입주 기다리 고통 애초 대책 필요 결국 근본 건설 산업 자체 시스템 자체 개혁 상황 건설사 입장 건설 현장 현장 소장 기술자 경우 반면 건설 회사 운영 경영자 기술자 기술자 경영자 그러 입장 안전 품질 측면 건설 회사 정도 이익 이익 남기 경영 측면 접근 현장 쥐어짜 현장 쥐어짜 원청 하청 쥐어짜 그러 결국 하청 불법 하도급 악순환 계속 진행 사건 문제 공기 시작 공사비 불법 하도급 사건 건설 회사 이익 문화 형성 처벌 시작 징벌 손해 배상 건설 산업 문화 자체 변화 국민 안심 사회 기원 앵커 말씀 교수 고맙 교수 제보 뉴스 검색 채널 추가 전화 메일
2023-07-31,건설사 시공 능력 현대,건설 회사 시공 능력 평가 연속 차지 국토 오늘 전국 건설사 대상 시공 능력 평가 결과 발표 시공 능력 평가 기록 기록 현대 건설 차지 시공 능력 평가 기존 현대 엔지니어링 건설 차지 건설 플랜트 호반 건설 제보 뉴스 검색 채널 추가 전화 메일
2023-07-31,건설사 시공 능력 연속,건설 회사 시공 능력 평가 연속 차지 수주 실적 국토 전국 건설사 대상 시공 능력 평가 결과 공개 시공 능력 평가 발주자 적정 건설 업체 선정 건설 공사 실적 경영 상태 기술 능력 신인도 종합 평가 제도 결과 공시 평가 결과 공사 발주자 입찰 자격 제한 선정 활용 신용 평가 보증 심사 시공 능력 평가 기록 평가 연속 자리 현대 건설 시공 능력 평가 차지 증가 평가 계단 상승 현대 엔지니어링 계단 평가 차이 건설 순위 계단 순위 계단 건설 플랜트 작년 변동 호반 건설 단계 기록 이후 시공 능력 평가 상위 순위 변동 자이 계단 회사 건설 자회사 인수 플랜트 회사 반면 부영 주택 계단 업종 공사 실적 토목 분야 플랜트 실적 건축 분야 건설 집계 지하철 건설 건설 아파트 건설사 공사 실적 건설 차지
2023-07-31,아파트 부실 공사 전수 조사 건설 상승 증시 뉴스,시장 종목 영향 미치 뉴스 아파트 부실 공사 전수 조사 건설 상승 뉴스 대통령 수석 비서관 회의 아파트 지하 주차장 부실 공사 전수 조사 지시 건설 아파트 토지 주택 공사 발주 아파트 지하 주차장 철근 누락 사실 추가 건설 현대 건설 건설 대부분 주가 오르 조각 투자 다음 투자 계약 증권 최초 발행 뉴스 한우 미술품 조각 투자 가능 금융 감독원 관련 제도 개편 조각 투자 사업자 증권 신고 발행 관련 서식 전면 개정 키퍼 아트 열매 컴퍼니 사업자 개정 서식 투자 계약 증권 증권 신고 제출 가능 투자 계약 증권 전담 심사 운영 증권 발행 구조 투자자 보호 체계 관리 트리 질환 복제 효능 동등 뉴스 트리 안과 질환 치료제 복제 약인 임상 결과 동등 기준 만족 개발 황반 변성 당뇨병성 황반 부종 치료 쓰이 안과 질환 치료제 트리 임상 마무리 연내 주요 국가 허가 신청 계획 소식 트리 주가 오름세 지금 증시 뉴스
2023-07-31,검단 아파트 주차장 붕괴 전관 특혜,경제 정의 실천 시민 연합 검단 신축 아파트 지하 주차장 붕괴 사고 관련 공사 설계 감리 업체 전관 영입 업체 전관 특혜 사고 원인 지목 감사원 검단 도시 붕괴 사고 관련 전관 특혜 실태 조사 전관 특혜 근절 방안 제시 감사 청구 회견 국토 장관 사고 현장 방문 발주자 건설 책임 발언 국토 설계 감리 시공 업자 비난 원인 지목 전관 특혜 문제 언급 지적 출신 영입 건설 업체 그간 사업 수주 과정 혜택 부실 업무 처리 방치 붕괴 사고 발생 주장 그러 붕괴 사고 책임 발주 강조 전관 영입 업체 부실 설계 전관 영입 업체 부실 감리 공공사업 전관 영입 업체 밀어주 감사원 감사 청구 발표 이날 국책 사업 감시 단장 감사원 설계 용역 계약 건설 사업 관리 용역 종합 심사 낙찰 과정 공정 평가 확인 공정 평가 체계 마련 시정 권고 촉구 그러 계약 감리 단계 종합 심사 낙찰 건설 공사 턴키 방식 낙찰자 선정 방식 유사 평가 위원 중요 전관 포함 낙찰 검단 도시 지하 주차장 붕괴 사고 참여 설계 업체 전관 특혜 사례 지목 상위 포진 업체 더불 감사원 퇴직 공직자 전관 특혜 근절 방안 제시 정부 국회 붕괴 사고 재발 방지 직접 신고 전면 확대 실행 방안 수립 요구 설계 용역 계약 건설 사업 관리 용역 경쟁 입찰 수주 현황 분석 결과 전관 영입 업체 용역 계약 금액 수주 발표 한편 입장 이후 진행 감사원 조사 적극 협조 이후 비위 사실 확인 경우 수사 기관 고발 조치 대응 강조 업체 선정 전원 외부 위원 심사 위원 구성 퇴직자 유관 기관 계약 금지 취업 제한 확대 강화 기준 적용 이권 개임 여지 차단
2023-07-31,시평 순위 연속 진입,계단 현대 건설 사수 시공 능력 평가 순위 조사 계단 기록 어온 자리 사수 건설사 시공 능력 평가 순위 연속 자리 진입 국토 국토 시공 능력 평가 결과 공시 시공 능력 평가 국토 건설 산업 기본법 등록 건설사 평가 신청 업체 대상 건설 사실 경영 상태 기술 능력 신인도 종합 평가 제도 전체 건설사 평가 신청 시공 능력 평가 자리 사수 현대 건설 기록 전년 대비 계단 이름 현대 엔지니어링 건설 건설 플랜트 건설 상위 형성 업종 사실 토목 기록 순위 플랜트 집계 반면 건축 건설 공사 종류 아파트 부문 기록 건설 아파트 부문 점수 지하철 부문 건설 차례 이름 한편 시공 능력 평가 결과 내달 적용 공사 발주 입찰 자격 제한 선정 과정 지표 쓰이 신용 평가 보증 심사 활용 예정 제보 검색 이메일 뉴스 홈페이지
2023-07-31,검단 아파트 주차장 붕괴 전관 특혜 감사 수용,책임 면피 철저 책임 감사 수용 비위 확인 고발 조치 관계자 감사원 검단 붕괴 사고 관련 토지 주택 공사 전관 특혜 실태 감사 청구 회견 뉴스 발생 검단 신축 아파트 지하 주차장 붕괴 사고 원인 토지 주택 공사 전관 특혜 관련 경제 정의 실천 시민 연합 감사원 감사 청구 감사 청구 수용 감사원 회견 전관 영입 업체 부실 설계 전관 영입 업체 부실 감리 공공사업 전관 영입 업체 밀어주 감사 요청 경제 정책 부장 건설 전면 재시공 약속 책임 면피 철저 책임 감사 청구 취지 설명 변호사 시민 입법 위원회 위원 낙찰자 결정 방법 건설 사업 관리 용역 종합 심사 낙찰 종심 전관 특혜 창구 사용 사실 어렵 확인 검단 아파트 부실시공 과정 이유 부실시공 과정 위법 사항 요구 국토 설계 감리 시공 업자 비난 원인 지목 전관 특혜 언급 책임 회피 꼬집 설계 용역 계약 수주 현황 분석 결과 전관 영입 업체 수주 지적 전관 특혜 사고 원인 의심 지적 정부 외면 이번 감사 계기 시공 정착 방안 수립 필요 강조 지적 이날 입장 전관예우 공익 감사 청구 적극 수용 감사원 조사 적극 협조 예정 비위 사실 확인 수사 기관 고발 조치 강력 대응 경제 정의 실천 시민 연합 구성원 감사원 검단 붕괴 사고 관련 토지 주택 공사 전관 특혜 실태 감사 청구 회견
2023-07-31,데이터 증시 기관 외국인 매수 최종,개인 매수 경제 인플레이션 물가 상승 압력 둔화 상승 출발 장중 회복 이날 거래일 포인트 마감 지수 포인트 개장 업종 지수 운수 창고 전기 전자 의약품 업종 하락 의료 정밀 통업 화학 금속 업종 이상 투자 주체 개인 어치 주식 매수 지수 외국인 기관 어치 순매도 기관 매수 가운데 이노베이션 한화 에어 스페이스 반도체 에스 아모레 퍼시픽 금융 지주 매수 순매도 상위 종목 화학 전자 인터내셔널 만도 현대 외국인 이노베이션 금양 한화 에어 스페이스 아이이 테크놀로지 효성 첨단 소재 건설 매수 반면 화학 인터내셔널 학우 성전 자우 전자 중공업 순매도
2023-07-31,석탄 설비 차례 화재 중공업 배상,사진 법원 계약 체결 석탄 설비 운영 관리 부실 화재 반복 발생 중공업 상대 손해 배상 소송 승소 법조 따르 중앙 지법 민사 합의 부장 판사 중공업 상대 소송 중공업 지급 원고 일부 승소 선고 중공업 건설 구성 공동 수급 규모 삼척 파워 호기 기자재 구입 설치 시공 석탄 취급 설비 구매 계약 체결 중공업 장기 유지 보수 계약 설비 운영 정비 중공업 규모 운영 정비 용역 하도급 계약 체결 중공업 건설 석탄 취급 설비 설치 시공 이후 중공업 운전 정비 업무 문제 설비 연이 사고 발생 시작 차례 사고 화재 사고 부품 보일러 유입 사고 사고 발생 당시 경찰 현장 조사 재판 과정 감정 평가 결과 화재 사고 원인 과다 발생 분진 낙탄 원인 설비 연료 아역 청탄 자연 발화 가능 석탄 운반 과정 화재 발생 이후 분진 확대 중공업 사고 손해 배상 소송 양측 사고 발생 원인 중공업 석탄 취급 설비 운전 분진 낙탄 과다 발생 의무 중공업 석탄 취급 설비 건식 청소 관리 한계 당초 계약 습식 청소 주장 중공업 연료 자연 발화 책임 반박 법원 재판부 중공업 아역 청탄 자연 발화 상태 사정 주의 위반 귀책 사유 사정 주장 자연 발화 가능 상태 관리 의무 지적 중공업 해당 석탄 취급 설비 처음 습식 청소 가능 설계 시공 주장 기술 규격 습식 청소 설비 갖추 정하 건식 청소 가능 설계 시공 분진 낙탄 과다 발생 중공업 책임 재판부 부품 보일러 유입 사고 중공업 석탄 취급 설비 사고 야기 장비 정상 설치 유지 관리 의무 위반 발생 사고 손해 배상 의무 재판부 중공업 지급 손해 배상액 요구 금액 제한 역청탄 사용 결정 손해 배상 정액 발전소 영업 이익 비교 지나치 측면 사정 고려 결정 중공업 보수 갈음 손해 배상금 청구 소송 제기 중앙 지법 청구 기각 불복 항소 항소심 진행
2023-07-31,검단 도시 주차장 붕괴 전관 특혜,감사원 감사 청구 적극 협조 오전 감사원 검단 도시 붕괴 사고 관련 전관 특혜 실태 감사 청구 회견 관계자 감사 청구서 감사원 제출 지향 인턴 경제 정의 실천 시민 연합 검단 도시 주차장 붕괴 사고 토지 주택 도시 공사 전관 특혜 의혹 제기 감사원 감사 청구 오전 감사원 검단 도시 붕괴 사고 관련 전관 특혜 실태 감사 청구 회견 공사 설계 감리 업체 전관 영입 업체 확인 검단 도시 건설 공공 분양 주택 지하 주차장 슬래브 무너지 사고 발생 발주자 건설 국책 사업 감시 단장 계약 감리 단계 종합 심사 낙찰 건설 공사 턴키 방식 낙찰자 선정 방식 유사 전관 평가 위원 낙찰 감사원 전관 특혜 실태 조사 통하 전관 영입 업체 공공사업 수주 과점 원인 규명 요구 공익 감사 청구서 제출 오전 감사원 검단 도시 붕괴 사고 관련 전관 특혜 실태 감사 청구 회견 감사원 전관 특혜 의혹 감사 구호 외치 지향 인턴 전관 특혜 실태 조사 퇴직 공직자 전관 특혜 근절 방안 제시 감사원 요구 붕괴 사고 재발 방지 직접 시공 전면 확대 실행 방안 수립 촉구 사무총장 감사원 국회 정부 권한 책임 공공 발주 기관 권한 상응 책임 규정 마련 강조 이날 입장 감사원 조사 적극 협조 비위 사실 확인 경우 수사 기관 고발 조치 강력 대응 예고 제보 검색 이메일 뉴스 홈페이지
2023-07-31,철근 빼먹 아파트 전수 조사 명단 공개,붕괴 사고 아파트 지하 주차장 파주 임대 분양 탕정 임대 지하 주차장 철근 토지 주택 공사 아파트 단지 공개 국토 장관 브리핑 철근 누락 아파트 명단 감리 담당 공개 탕정 음성 금석 임대 임대 주민 입주 단지 입주 단지 역세 분양 당수 분양 오산 세교 임대 도청 이전 도시 임대 공사 분양 양산 사송 분양 양주 회천 임대 임대 양산 사송 임대 가정 임대 장관 공공 주택 총괄 책임자 국민 사과 말씀 전하 공공 주택 국민 안전 기본 반성 전날 국토 발주 아파트 지하 주차장 무량 구조 적용 단지 전수 조사 결과 단지 철근 발표 무량 구조 건설 시공 검단 아파트 지하 주차장 철근 전단 보강 누락 붕괴 사고 무량 구조 상부 무게 떠받치 기둥 슬래브 콘크리트 천장 지지 기둥 맞닿 부분 하중 집중 슬래브 뚫리 기둥 주변 보강 설치 필요 설치
2023-07-31,시공 능력,베일리 조감도 사진 제공 국토 건설 회사 대상 실시 시공 능력 평가 순위 발표 연속 이름 토부 전국 건설사 대상 분석 시공 능력 평가 결과 발표 결과 차지 자리 연속 시공 능력 평가 기록 수성 수주 호재 영향 현대 엔지니어링 계단 건설 순위 유지 대비 순위 하락 건설 플랜트 순위 사진 제공 국토 건설 단계 오르 진입 랭크 종합 건설업 업종 공사 실적 토목 현대 건설 건축 산업 환경 설비 조경 건설 건축 공종 공사 실적 아파트 업무 시설 현대 건설 광공업 건물 선정 국토 시공 능력 평가 발주자 건설사 선정 바탕 공사 실적 경영 상태 기술 능력 신인도 평가 내용 종합 순위 평가 제도 결과 공개 공사 발주자 입찰 자격 제한 선정 활용 신용 평가 보증 심사 참고 자료 활용 시공 능력 평가 결과 다음 적용
2023-07-31,정부 보완 공사 아파트 낙인 매수 입주민 분통,공공 주택 긴급 안전 점검 회의 고개 왼쪽 국토 장관 사장 제공 검단 도시 아파트 전면 재시공 입주 불이익 추가 보상 약속 아파트 입주 끝나 이미지 전락 입주민 이사 아파트 토지 주택 공사 발주 무량 기둥 천장 떠받히 방식 구조 지하 주차장 적용 아파트 단지 검단 신축 아파트 지하 주차장 붕괴 사고 철근 누락 발견 아파트 입주민 불안감 호소 발표 지하 주차장 무량 구조 안전 점검 추진 현황 이번 적발 단지 입주 입주자 협의 신속 보완 공사 시행 계획 시공 보완 공사 보완 완료 약속 대책 보완 주민 우려 불식 아파트 재산 가치 악영향 항의 목소리 철근 누락 발견 남양주 공공 분양 아파트 입주민 커뮤니티 안전 보강 중요 아파트 낙인 향후 가치 평가 의문 분양 아파트 전량 매수 임대 주택 전환 게시물 아파트 지하 주차장 기둥 철근 누락 건설 지하 주차장 천장 붕괴 검단 도시 아파트 단지 전면 재시공 입주 지연 피해 보상 약속 해당 아파트 무량 공법 지하 주차장 시스템 적용 아파트 적용 무량 공법 보가 생략 지하 터파 층고 주차장 기둥 면적 광폭 주차장 확보 안정 확보 대신 하중 지탱 철근 보강 필수 검단 아파트 상당수 아파트 철근 보강 안정 문제 국토 무량 구조 적용 민간 아파트 안전 점검 진행 결과 발표 계획 민간 무량 공법 적용 지하 주차장 등장 시작
2023-07-31,코스닥 상승 마감 건설 강세,뉴스 국내 증시 경기 연착륙 경기 기대감 상승 마감 전지 관련 강세 나타내 증시 상승 개인 매수세 거래일 연속 승장 코스닥 지수 개인 기관 사자 거래일 연속 오르 포인트 회복 월요일 마감 거래일 포인트 포인트 코스닥 포인트 상승 포인트 마감 투자 주체 매매 동향 시장 개인 매수세 기록 총액 상위 종목 살펴보 오르 마감 종목 가운데 건설 규모 주택 개발 정비 사업 수주 소식 강세 기록 거대 모델 공개 기대감 호실 기대 이상 수익 분기 호실 발표 힘입 신고 경신 거래 반면 외국인 매도 세에 거래일 약세 흐름 현대 비스 자체 사업 에이 확대 한계 증권사 평가 하락 마감 환율 마감 지금 뉴스 제보 전화 이메일 제보
2023-07-31,총체 이권 카르텔 전원 수사 고발 조치,뉴스 국토 장관 무량 구조 조사 결과 발표 뉴스 뉴스 무단 전재 배포 금지 국토 장관 토지 주택 공사 민간 건설사 총체 이권 카르텔 정밀 겨냥 장관 이날 무량 구조 조사 결과 발표 건설 분야 이권 카르텔 부분 얘기 건설 전국 사업장 조사 부분 포함 장관 관련 설계 시공 감리 담당자 구체 책임 잘못 내부 정밀 조사 인사 조치 이익 조치 조사 공권력 필요 판단 경우 전원 수사 고발 조치 강조 장관 조사 결과 발표 이후 무량 발주 선정 단지 단지 기둥 주변 보강 철근 부족 설계 시공 과정 부실 적발 정부 시절 국토 현직 직원 정조준 해석 관련 전관예우 포함 사회 만연 이권 카르텔 문제 들여다보 향후 건설 민간 건설사 대상 확대 조사 가능 이날 국토 지하 주차장 철근 아파트 단지 공개 준공 완료 단지 공사 단지 집계 구체 지명 공개 관련 국민 권리 차원 발표 발표 지구 정부 은폐 축소 의혹 발표
2023-07-31,건설 순위 대우 계단 오르 계단,국토 건설 산업 기본법 등록 건설 업체 대상 평가 공시 시공 능력 평가 결과 따르 건설 업체 순위 판도 현대 엔지니어링 계단 상승 계단 사진 사옥 사진 뉴스 주요 건설 업체 시공 능력 평가 희비 전통 강호 현대 엔지니어링 약진 반면 순위 국토 발표 시공 능력 평가 따르 자리 시공 능력 평가 시평 전년 대비 순위 전년 오르 이름 순위 상승 토건 대주주 경영 평가 증가 해외 수주 확대 재무 구조 개선 창사 최대 영업 이익 기록 종합 작용 현대 엔지니어 계단 뛰어넘 시평 확대 아파트 기성 공사 증가 차입금 의존 이상 미만 유지 차입 경영 기조 순위 상승 견인 평가 상위 자리 순위 하락 고배 시평 감소 종전 기준 금리 인상 금융 비용 증가 부동산 시장 침체 빠지 주택 부문 비중 상회 영업 이익 전년 대비 감소 집계 전년 대비 감소 토막 수준 수주 목표 주택 부문 줄이 플랜트 부문 시평 순위 계단 하향 조정 매출액 연결 기준 전년 직전 연도 집계 영업 이익 감소 국내 건축 부문 비중 하락 진입 부동산 시장 흐름 적잖 영향 시평 격차 업체 사이 치열 순위 경쟁 시평 현대 엔지니어링 격차 차지 건설 시평 정부 시평 기준 개선 추진 내년 업계 판도 의견 제시 국토 건설 기업 시공 능력 평가 기준 방법 개선 연구 용역 발주 경영 평가 비중 축소 신인 평가 안전 건설 노조 근절 노력 요소 추가 방향 제시 건설 협회 관계자 국토 건설업 관리 규정 개정 기준 시평 적용 관련 내용 시뮬레이션 포함 연구 용역 진행 종료 시점 설명 연구 결과 바탕 실제 예규 개정 여부 개정 예규 내년도 시평 결과 적용 여부 국토 결정 사항
2023-07-31,시공 능력 상위 건설사 빠지 호반 진입,건설사 순위 발표 굳히기 호반 건설 국토 시공 능력 평가 이내 복귀 연속 부문 차지 가운데 토부 건설사 대상 시공 능력 평가 호반 건설 시공 능력 평가 평가 기록 차지 호반 건설 단계 상승 오르 이후 시공 능력 평가 발주자 적정 건설 업체 선정 건설 공사 실적 경영 상태 기술 능력 신인도 종합 평가 제도 국토 해당 결과 공개 평가 결과 공사 발주자 입찰 자격 제한 선정 활용 신용 평가 보증 심사 평가 기록 연속 유지 성공 현대 건설 평가 차지 평가 증가 수주 실적 덕분 평가 평가 차지 기록 평가 시공 능력 평가 상위 가운데 순위 변동 평가 계단 상승 건설 자회사 인수 플랜트 회사 업종 현대 건설 토목 분야 순위
2023-07-31,멋지 실적 주가,연이 악재 건설업 가시밭길 와중 종목 실적 달성 주가 고공 행진 불황 여타 건설사 모습 대비 증권가 앞날 목표 주가 연일 상승 거래일 거래 장중 터치 신고 경신 이후 횡보 주가 이달 우상 흐름 시작 상승 반면 설주 주가 연일 내리막 오명 적자 전환 건설 기간 하락 건설 이하 전년 대비 하락 건설 하락세 이하 전년 대비 상승 상승 미치 수준 지지부진 흐름 건설 사이 군계일학 모습 창사 최대 분기 영업 이익 달성 견조 실적 뒷받침 분기 매출액 전년 동기 대비 증가 영업 이익 성장 기록 순이익 화공 화공 부문 활약 덕분 기간 화공 부문 매출 이익 전년 동기 대비 성장 통상 화공 매출 이익 뛰어넘 기록 증권 이례 수준 평가 증권 연구원 일부 해외 현장 계약 보상 파악 물가 상승 초과 원가 상승 보상 사업자 귀책 공기 연장 보상 추가 시설 발주 계약 금액 인상 설명 다양 전망 모듈 운송 일회성 보상 제외 화공 수준 추정 향후 신규 프로젝트 착공 매출 시작 추가 상승도 기대 상황 화공 부문 이상 수주 달성 수익 만들 연구원 일회성 이익 반영 효과 화공 화공 현장 매출 수익 돋보이 실적 회사 원가 현장 관리 능력 제고 기반 긍정 실적 주가 가파르 상황 추가 성장 기대감 유효 증권가 평가 수소 부문 두각 나타내 벤처 투자 규모 기술 사업 투자 조합 출자 현재 벤처 투자 완료 상황 관련 증권 연구원 수소 암모니아 사업 부문 약진 두드러지 과거 자본 이익 자산 비율 밴드 상단 경쟁력 증권사 목표 주가 올리 최근 리포트 증권사 투자 증권 신영 증권 투자 증권 교보 증권 베스트 투자 증권 증권 투자 증권 대신 증권 목표 주가 상향
